t test_mse train_mse W_norm a_norm y_norm_sq score_W_resc score_a_resc log_P time
1523 1.4831e-01 1.3607e-01 2.8095e+00 1.9828e+01 2.4155e-01 -1.9172e-02 6.6634e-02 -2.3729e+00 1.5699e+01
1524 1.4920e-01 1.3638e-01 2.8099e+00 1.9821e+01 2.4460e-01 1.7638e-02 1.9293e-01 -2.3884e+00 1.5706e+01
1525 1.4845e-01 1.3625e-01 2.8092e+00 1.9848e+01 2.4663e-01 -1.0502e-02 -9.9610e-03 -2.3768e+00 1.5711e+01
1526 1.4925e-01 1.3592e-01 2.8092e+00 1.9841e+01 2.4537e-01 2.9797e-03 -9.4540e-02 -2.3654e+00 1.5718e+01
1527 1.4970e-01 1.3609e-01 2.8095e+00 1.9815e+01 2.3922e-01 8.6321e-03 -1.5996e-01 -2.3969e+00 1.5725e+01
1528 1.5041e-01 1.3640e-01 2.8101e+00 1.9812e+01 2.4254e-01 1.9366e-02 -9.9147e-03 -2.4063e+00 1.5731e+01
1529 1.4961e-01 1.3623e-01 2.8103e+00 1.9821e+01 2.4791e-01 4.4579e-02 -7.1183e-02 -2.3887e+00 1.5737e+01
1530 1.4819e-01 1.3559e-01 2.8099e+00 1.9829e+01 2.4678e-01 1.5231e-02 2.9934e-02 -2.3521e+00 1.5743e+01
1531 1.4884e-01 1.3561e-01 2.8104e+00 1.9809e+01 2.5022e-01 1.2642e-02 4.1688e-01 -2.3654e+00 1.5748e+01
1532 1.4926e-01 1.3580e-01 2.8105e+00 1.9803e+01 2.4619e-01 2.1963e-03 -1.1792e-01 -2.3650e+00 1.5755e+01
1533 1.4908e-01 1.3624e-01 2.8107e+00 1.9795e+01 2.4828e-01 3.8996e-03 -1.3138e-01 -2.3897e+00 1.5762e+01
1534 1.4813e-01 1.3550e-01 2.8109e+00 1.9787e+01 2.4593e-01 1.7758e-02 4.7200e-01 -2.3713e+00 1.5768e+01
1535 1.4870e-01 1.3562e-01 2.8106e+00 1.9788e+01 2.4937e-01 -2.8751e-02 3.4324e-01 -2.3668e+00 1.5774e+01
1536 1.4880e-01 1.3558e-01 2.8105e+00 1.9776e+01 2.4824e-01 6.7398e-03 -5.0330e-02 -2.4022e+00 1.5779e+01
1537 1.4854e-01 1.3547e-01 2.8106e+00 1.9777e+01 2.5067e-01 -1.7302e-02 -9.8403e-02 -2.4029e+00 1.5786e+01
1538 1.4888e-01 1.3612e-01 2.8107e+00 1.9813e+01 2.5572e-01 -2.8666e-02 -1.8661e-01 -2.3624e+00 1.5792e+01
1539 1.4977e-01 1.3624e-01 2.8107e+00 1.9809e+01 2.5528e-01 -3.8017e-02 1.9623e-02 -2.3878e+00 1.5798e+01
1540 1.4897e-01 1.3618e-01 2.8106e+00 1.9799e+01 2.5433e-01 6.2657e-03 4.7052e-02 -2.3623e+00 1.5804e+01
1541 1.4842e-01 1.3650e-01 2.8105e+00 1.9806e+01 2.5811e-01 2.2592e-02 -1.6779e-01 -2.3991e+00 1.5810e+01
1542 1.4815e-01 1.3634e-01 2.8108e+00 1.9789e+01 2.5108e-01 -4.0478e-03 -1.5562e-01 -2.4098e+00 1.5816e+01
1543 1.4844e-01 1.3598e-01 2.8104e+00 1.9788e+01 2.5278e-01 -3.7083e-03 -1.1398e-01 -2.3769e+00 1.5822e+01
1544 1.4857e-01 1.3610e-01 2.8108e+00 1.9777e+01 2.5293e-01 3.2155e-02 -3.8975e-01 -2.3690e+00 1.5828e+01
1545 1.4910e-01 1.3682e-01 2.8105e+00 1.9746e+01 2.5318e-01 -2.3039e-02 -6.0264e-02 -2.4110e+00 1.5835e+01
1546 1.4982e-01 1.3742e-01 2.8107e+00 1.9732e+01 2.5769e-01 8.9446e-03 -8.4838e-02 -2.3851e+00 1.5840e+01
1547 1.4817e-01 1.3617e-01 2.8108e+00 1.9755e+01 2.5484e-01 -4.2946e-03 4.2317e-01 -2.3787e+00 1.5847e+01
1548 1.4779e-01 1.3610e-01 2.8112e+00 1.9757e+01 2.5876e-01 1.6994e-02 -2.9442e-01 -2.3897e+00 1.5853e+01
1549 1.4727e-01 1.3643e-01 2.8112e+00 1.9746e+01 2.6149e-01 5.6237e-03 -2.9592e-01 -2.3707e+00 1.5859e+01
1550 1.4712e-01 1.3590e-01 2.8110e+00 1.9776e+01 2.5848e-01 1.7001e-02 -1.9729e-02 -2.3923e+00 1.5865e+01
1551 1.4855e-01 1.3576e-01 2.8106e+00 1.9780e+01 2.5556e-01 -3.1819e-02 -8.5845e-03 -2.3827e+00 1.5872e+01
1552 1.4767e-01 1.3542e-01 2.8108e+00 1.9779e+01 2.5166e-01 -1.5417e-02 1.6231e-01 -2.3791e+00 1.5879e+01
1553 1.4759e-01 1.3535e-01 2.8101e+00 1.9779e+01 2.5541e-01 -1.6479e-02 6.7010e-02 -2.3854e+00 1.5884e+01
1554 1.4823e-01 1.3556e-01 2.8100e+00 1.9796e+01 2.5436e-01 1.4467e-02 2.8364e-01 -2.3880e+00 1.5890e+01
1555 1.4867e-01 1.3595e-01 2.8100e+00 1.9818e+01 2.5452e-01 -5.3081e-03 -1.5774e-01 -2.3608e+00 1.5895e+01
1556 1.4856e-01 1.3583e-01 2.8097e+00 1.9852e+01 2.5706e-01 7.8663e-03 -1.3661e-01 -2.3667e+00 1.5901e+01
1557 1.4675e-01 1.3509e-01 2.8094e+00 1.9867e+01 2.5195e-01 2.8304e-02 -1.3556e-01 -2.3722e+00 1.5907e+01
1558 1.4715e-01 1.3508e-01 2.8093e+00 1.9884e+01 2.4997e-01 1.6309e-02 -7.9250e-02 -2.3448e+00 1.5912e+01
1559 1.4645e-01 1.3494e-01 2.8094e+00 1.9883e+01 2.4487e-01 2.8012e-02 -1.3004e-01 -2.3734e+00 1.5919e+01
1560 1.4701e-01 1.3503e-01 2.8095e+00 1.9874e+01 2.4633e-01 -4.0120e-02 3.2827e-01 -2.3930e+00 1.5925e+01
1561 1.4651e-01 1.3480e-01 2.8095e+00 1.9894e+01 2.4706e-01 -1.5353e-02 2.2951e-02 -2.3972e+00 1.5932e+01
1562 1.4793e-01 1.3527e-01 2.8098e+00 1.9885e+01 2.4817e-01 -1.2166e-02 1.9554e-01 -2.4043e+00 1.5938e+01
1563 1.4710e-01 1.3553e-01 2.8094e+00 1.9884e+01 2.4859e-01 -8.2974e-04 2.7675e-02 -2.3578e+00 1.5944e+01
1564 1.4824e-01 1.3572e-01 2.8089e+00 1.9881e+01 2.5378e-01 1.7114e-02 1.9856e-01 -2.3777e+00 1.5951e+01
1565 1.4910e-01 1.3632e-01 2.8097e+00 1.9857e+01 2.5314e-01 -1.3128e-02 -4.0616e-02 -2.3431e+00 1.5957e+01
1566 1.4899e-01 1.3587e-01 2.8093e+00 1.9879e+01 2.4753e-01 -1.5868e-02 -5.8850e-02 -2.3515e+00 1.5962e+01
1567 1.4907e-01 1.3593e-01 2.8091e+00 1.9874e+01 2.5246e-01 8.8868e-03 2.1966e-02 -2.3640e+00 1.5968e+01
1568 1.4899e-01 1.3588e-01 2.8096e+00 1.9894e+01 2.5109e-01 -1.4279e-02 -2.3718e-01 -2.3715e+00 1.5974e+01
1569 1.4835e-01 1.3605e-01 2.8094e+00 1.9914e+01 2.5464e-01 7.3212e-03 1.5664e-02 -2.3589e+00 1.5981e+01
1570 1.4806e-01 1.3549e-01 2.8093e+00 1.9919e+01 2.4720e-01 1.7195e-02 2.8971e-01 -2.3718e+00 1.5987e+01
1571 1.4758e-01 1.3596e-01 2.8089e+00 1.9906e+01 2.5129e-01 -3.2926e-02 1.8153e-01 -2.3790e+00 1.5993e+01
1572 1.4861e-01 1.3662e-01 2.8087e+00 1.9896e+01 2.5146e-01 -7.8324e-03 5.9168e-02 -2.3652e+00 1.5998e+01
1573 1.4782e-01 1.3627e-01 2.8087e+00 1.9880e+01 2.5012e-01 -2.1760e-02 -1.6795e-01 -2.3633e+00 1.6004e+01
1574 1.4843e-01 1.3631e-01 2.8089e+00 1.9865e+01 2.4953e-01 3.6560e-02 -1.3952e-01 -2.3850e+00 1.6011e+01
1575 1.4731e-01 1.3640e-01 2.8092e+00 1.9872e+01 2.4172e-01 1.2397e-02 3.0168e-01 -2.4043e+00 1.6017e+01
1576 1.4726e-01 1.3593e-01 2.8091e+00 1.9870e+01 2.4757e-01 1.8730e-02 2.5414e-01 -2.3856e+00 1.6023e+01
1577 1.4812e-01 1.3597e-01 2.8088e+00 1.9869e+01 2.4500e-01 -8.7180e-03 1.2122e-01 -2.3772e+00 1.6029e+01
1578 1.4795e-01 1.3622e-01 2.8090e+00 1.9868e+01 2.4518e-01 3.1797e-02 -5.5324e-02 -2.3847e+00 1.6034e+01
1579 1.4762e-01 1.3554e-01 2.8090e+00 1.9877e+01 2.4336e-01 -2.7961e-02 5.6062e-02 -2.3985e+00 1.6041e+01
1580 1.4752e-01 1.3567e-01 2.8094e+00 1.9873e+01 2.4805e-01 -1.9698e-02 -2.5015e-01 -2.3674e+00 1.6047e+01
1581 1.4556e-01 1.3532e-01 2.8087e+00 1.9858e+01 2.4695e-01 1.6885e-03 -2.4241e-01 -2.3571e+00 1.6053e+01
1582 1.4508e-01 1.3502e-01 2.8088e+00 1.9865e+01 2.4712e-01 3.9856e-02 1.5126e-01 -2.3791e+00 1.6059e+01
1583 1.4554e-01 1.3485e-01 2.8085e+00 1.9865e+01 2.5369e-01 -1.9269e-02 2.8148e-01 -2.3900e+00 1.6064e+01
1584 1.4563e-01 1.3432e-01 2.8089e+00 1.9882e+01 2.5087e-01 2.2018e-02 1.8964e-01 -2.3727e+00 1.6070e+01
1585 1.4632e-01 1.3465e-01 2.8088e+00 1.9892e+01 2.4720e-01 1.5684e-02 1.5516e-01 -2.3503e+00 1.6076e+01
1586 1.4619e-01 1.3485e-01 2.8083e+00 1.9871e+01 2.4605e-01 1.6991e-02 1.5267e-01 -2.3916e+00 1.6081e+01
1587 1.4672e-01 1.3524e-01 2.8086e+00 1.9864e+01 2.4743e-01 6.9439e-03 2.4565e-03 -2.3927e+00 1.6118e+01
1588 1.4709e-01 1.3563e-01 2.8087e+00 1.9829e+01 2.4786e-01 -4.4689e-02 -3.3750e-01 -2.3570e+00 1.6125e+01
1589 1.4617e-01 1.3535e-01 2.8085e+00 1.9806e+01 2.4619e-01 -1.1523e-02 -1.8387e-02 -2.3951e+00 1.6131e+01
1590 1.4644e-01 1.3562e-01 2.8086e+00 1.9795e+01 2.4760e-01 4.5580e-03 1.5863e-01 -2.3531e+00 1.6137e+01
1591 1.4673e-01 1.3539e-01 2.8089e+00 1.9776e+01 2.4891e-01 5.5109e-02 2.5754e-01 -2.3875e+00 1.6143e+01
1592 1.4664e-01 1.3551e-01 2.8087e+00 1.9770e+01 2.4997e-01 -1.9747e-02 2.7527e-01 -2.3884e+00 1.6149e+01
1593 1.4676e-01 1.3606e-01 2.8083e+00 1.9782e+01 2.5151e-01 6.9433e-04 -1.7035e-01 -2.3748e+00 1.6155e+01
1594 1.4745e-01 1.3547e-01 2.8081e+00 1.9788e+01 2.5527e-01 -3.6298e-02 1.5807e-01 -2.3892e+00 1.6162e+01
1595 1.4783e-01 1.3560e-01 2.8077e+00 1.9805e+01 2.5252e-01 1.3240e-02 8.5412e-02 -2.3570e+00 1.6167e+01
1596 1.4744e-01 1.3529e-01 2.8078e+00 1.9817e+01 2.5033e-01 2.1550e-04 -1.3314e-01 -2.3860e+00 1.6174e+01
1597 1.4608e-01 1.3523e-01 2.8078e+00 1.9813e+01 2.4579e-01 -2.5183e-02 2.5090e-01 -2.3709e+00 1.6180e+01
1598 1.4625e-01 1.3536e-01 2.8081e+00 1.9799e+01 2.4843e-01 5.5921e-04 -1.8904e-01 -2.3922e+00 1.6186e+01
1599 1.4653e-01 1.3560e-01 2.8076e+00 1.9789e+01 2.4906e-01 -4.9880e-03 3.5778e-04 -2.3767e+00 1.6192e+01
1600 1.4798e-01 1.3563e-01 2.8082e+00 1.9807e+01 2.5563e-01 5.9852e-03 -4.1455e-02 -2.3871e+00 1.6197e+01
1601 1.4857e-01 1.3551e-01 2.8082e+00 1.9796e+01 2.4953e-01 4.2930e-02 1.5897e-01 -2.3565e+00 1.6203e+01
1602 1.4750e-01 1.3536e-01 2.8082e+00 1.9819e+01 2.5045e-01 6.7752e-03 -1.1950e-01 -2.3882e+00 1.6209e+01
1603 1.4857e-01 1.3585e-01 2.8085e+00 1.9831e+01 2.5385e-01 -2.0427e-02 1.9202e-01 -2.3790e+00 1.6216e+01
1604 1.4983e-01 1.3656e-01 2.8092e+00 1.9824e+01 2.5698e-01 -1.7566e-02 -4.1137e-02 -2.3764e+00 1.6222e+01
1605 1.4823e-01 1.3566e-01 2.8086e+00 1.9831e+01 2.5199e-01 -2.0321e-02 -6.3563e-03 -2.3736e+00 1.6228e+01
1606 1.4723e-01 1.3522e-01 2.8086e+00 1.9836e+01 2.4731e-01 7.1244e-03 -2.0184e-01 -2.3791e+00 1.6234e+01
1607 1.4903e-01 1.3573e-01 2.8087e+00 1.9845e+01 2.5235e-01 -6.6463e-03 -6.3659e-02 -2.3631e+00 1.6240e+01
1608 1.4946e-01 1.3547e-01 2.8088e+00 1.9848e+01 2.4753e-01 -2.1227e-02 -8.6533e-02 -2.3636e+00 1.6245e+01
1609 1.4813e-01 1.3549e-01 2.8085e+00 1.9851e+01 2.4494e-01 1.4341e-02 1.8968e-01 -2.3684e+00 1.6251e+01
1610 1.4755e-01 1.3545e-01 2.8080e+00 1.9855e+01 2.4899e-01 1.2072e-02 -3.0205e-01 -2.3951e+00 1.6257e+01
1611 1.4716e-01 1.3537e-01 2.8082e+00 1.9848e+01 2.4244e-01 -1.3454e-02 -4.7743e-02 -2.3737e+00 1.6264e+01
1612 1.4718e-01 1.3487e-01 2.8077e+00 1.9824e+01 2.4530e-01 5.6973e-03 -6.6247e-02 -2.3728e+00 1.6271e+01
1613 1.4725e-01 1.3490e-01 2.8081e+00 1.9816e+01 2.4906e-01 2.6817e-02 1.1876e-01 -2.3694e+00 1.6277e+01
1614 1.4756e-01 1.3531e-01 2.8081e+00 1.9822e+01 2.4883e-01 -1.9930e-02 -1.1138e-01 -2.3651e+00 1.6283e+01
1615 1.4806e-01 1.3537e-01 2.8082e+00 1.9822e+01 2.5138e-01 8.0942e-03 -3.6730e-01 -2.4103e+00 1.6290e+01
1616 1.4809e-01 1.3553e-01 2.8080e+00 1.9835e+01 2.5190e-01 -7.0593e-03 -3.5773e-02 -2.3763e+00 1.6295e+01
1617 1.4779e-01 1.3544e-01 2.8082e+00 1.9825e+01 2.5003e-01 3.4583e-02 -2.5320e-02 -2.3776e+00 1.6301e+01
1618 1.4826e-01 1.3556e-01 2.8087e+00 1.9798e+01 2.5106e-01 6.0613e-03 2.4700e-01 -2.3575e+00 1.6307e+01
1619 1.4780e-01 1.3568e-01 2.8079e+00 1.9789e+01 2.5056e-01 -2.9651e-03 -2.3895e-02 -2.3894e+00 1.6313e+01
1620 1.4685e-01 1.3538e-01 2.8082e+00 1.9791e+01 2.5333e-01 1.0875e-02 3.0826e-01 -2.3924e+00 1.6319e+01
1621 1.4625e-01 1.3502e-01 2.8078e+00 1.9784e+01 2.5567e-01 -2.0174e-02 -8.5330e-02 -2.3838e+00 1.6325e+01
1622 1.4539e-01 1.3478e-01 2.8079e+00 1.9753e+01 2.5411e-01 2.7128e-02 -2.1074e-01 -2.3730e+00 1.6330e+01
1623 1.4463e-01 1.3476e-01 2.8076e+00 1.9735e+01 2.5080e-01 5.7829e-02 5.1729e-02 -2.4032e+00 1.6336e+01
1624 1.4439e-01 1.3427e-01 2.8074e+00 1.9725e+01 2.4893e-01 -5.0315e-02 -6.2629e-02 -2.3605e+00 1.6342e+01
1625 1.4444e-01 1.3555e-01 2.8071e+00 1.9743e+01 2.5489e-01 -1.8649e-03 -4.8988e-03 -2.3592e+00 1.6347e+01
1626 1.4471e-01 1.3521e-01 2.8075e+00 1.9751e+01 2.5464e-01 1.1901e-02 2.3928e-01 -2.3663e+00 1.6354e+01
1627 1.4539e-01 1.3497e-01 2.8075e+00 1.9746e+01 2.5005e-01 1.8603e-03 8.2166e-02 -2.3716e+00 1.6360e+01
1628 1.4611e-01 1.3491e-01 2.8076e+00 1.9744e+01 2.5299e-01 2.1458e-04 -1.7077e-02 -2.3834e+00 1.6365e+01
1629 1.4756e-01 1.3551e-01 2.8079e+00 1.9773e+01 2.5548e-01 -2.8443e-02 -3.5569e-02 -2.3851e+00 1.6372e+01
1630 1.4587e-01 1.3452e-01 2.8080e+00 1.9740e+01 2.5163e-01 4.1376e-03 2.8054e-01 -2.3890e+00 1.6377e+01
1631 1.4714e-01 1.3498e-01 2.8084e+00 1.9757e+01 2.5602e-01 -5.3788e-03 -1.5107e-01 -2.3818e+00 1.6383e+01
1632 1.4733e-01 1.3479e-01 2.8082e+00 1.9745e+01 2.5186e-01 -1.4938e-02 -2.0321e-01 -2.3898e+00 1.6390e+01
1633 1.4656e-01 1.3457e-01 2.8086e+00 1.9769e+01 2.4876e-01 -1.8515e-02 2.2213e-01 -2.3849e+00 1.6395e+01
1634 1.4604e-01 1.3469e-01 2.8080e+00 1.9779e+01 2.4755e-01 1.6274e-02 -1.1221e-01 -2.3721e+00 1.6402e+01
1635 1.4653e-01 1.3468e-01 2.8081e+00 1.9780e+01 2.5010e-01 -1.3243e-02 1.8420e-01 -2.3731e+00 1.6407e+01
1636 1.4631e-01 1.3454e-01 2.8077e+00 1.9759e+01 2.4488e-01 1.4027e-02 9.1121e-02 -2.3821e+00 1.6415e+01
1637 1.4688e-01 1.3484e-01 2.8073e+00 1.9762e+01 2.4157e-01 4.4382e-02 1.3049e-01 -2.3725e+00 1.6423e+01
1638 1.4715e-01 1.3462e-01 2.8074e+00 1.9754e+01 2.4600e-01 1.1977e-02 2.5706e-01 -2.3540e+00 1.6429e+01
1639 1.4724e-01 1.3476e-01 2.8076e+00 1.9751e+01 2.4861e-01 1.1412e-02 -3.0108e-01 -2.3690e+00 1.6434e+01
1640 1.4643e-01 1.3448e-01 2.8069e+00 1.9752e+01 2.4588e-01 -7.0483e-03 8.9246e-02 -2.3809e+00 1.6441e+01
1641 1.4547e-01 1.3429e-01 2.8066e+00 1.9745e+01 2.4534e-01 -1.4776e-02 1.7520e-01 -2.3725e+00 1.6447e+01
1642 1.4481e-01 1.3389e-01 2.8063e+00 1.9767e+01 2.4733e-01 1.2169e-02 -1.7600e-02 -2.3848e+00 1.6454e+01
1643 1.4643e-01 1.3406e-01 2.8057e+00 1.9759e+01 2.4805e-01 2.0764e-02 -1.4528e-03 -2.3909e+00 1.6459e+01
1644 1.4672e-01 1.3410e-01 2.8056e+00 1.9723e+01 2.4426e-01 -2.5482e-02 -1.1385e-01 -2.3728e+00 1.6465e+01
1645 1.4657e-01 1.3424e-01 2.8055e+00 1.9729e+01 2.5046e-01 -1.7169e-02 3.4710e-02 -2.3784e+00 1.6471e+01
1646 1.4579e-01 1.3398e-01 2.8058e+00 1.9735e+01 2.4946e-01 1.3031e-02 8.6294e-02 -2.3801e+00 1.6478e+01
1647 1.4620e-01 1.3398e-01 2.8057e+00 1.9757e+01 2.4242e-01 1.6354e-02 1.9682e-01 -2.3516e+00 1.6484e+01
1648 1.4558e-01 1.3361e-01 2.8063e+00 1.9758e+01 2.3889e-01 -6.5878e-03 6.2486e-02 -2.3784e+00 1.6490e+01
1649 1.4575e-01 1.3373e-01 2.8063e+00 1.9745e+01 2.4503e-01 -3.0774e-03 -3.0505e-02 -2.3667e+00 1.6495e+01
1650 1.4545e-01 1.3396e-01 2.8061e+00 1.9749e+01 2.5151e-01 -1.1507e-02 -2.5289e-01 -2.3887e+00 1.6502e+01
1651 1.4577e-01 1.3389e-01 2.8065e+00 1.9772e+01 2.5099e-01 2.4364e-02 1.6809e-01 -2.3930e+00 1.6508e+01
1652 1.4458e-01 1.3350e-01 2.8062e+00 1.9781e+01 2.4716e-01 -3.6980e-02 8.5198e-02 -2.3839e+00 1.6514e+01
1653 1.4478e-01 1.3340e-01 2.8057e+00 1.9767e+01 2.4767e-01 -1.2227e-03 1.0019e-01 -2.3724e+00 1.6520e+01
1654 1.4529e-01 1.3348e-01 2.8059e+00 1.9785e+01 2.5065e-01 -3.5418e-03 -3.8313e-02 -2.3811e+00 1.6527e+01
1655 1.4500e-01 1.3360e-01 2.8060e+00 1.9786e+01 2.5004e-01 -2.3695e-02 -1.2233e-01 -2.3824e+00 1.6533e+01
1656 1.4573e-01 1.3373e-01 2.8053e+00 1.9792e+01 2.4840e-01 1.6089e-04 1.0513e-02 -2.3800e+00 1.6538e+01
1657 1.4557e-01 1.3378e-01 2.8054e+00 1.9803e+01 2.4574e-01 1.0050e-03 1.9927e-01 -2.3718e+00 1.6544e+01
1658 1.4595e-01 1.3424e-01 2.8063e+00 1.9813e+01 2.4403e-01 -7.9521e-03 6.8453e-02 -2.3743e+00 1.6551e+01
1659 1.4598e-01 1.3449e-01 2.8060e+00 1.9827e+01 2.4017e-01 -3.0335e-02 -5.1326e-03 -2.3788e+00 1.6605e+01
1660 1.4616e-01 1.3434e-01 2.8055e+00 1.9818e+01 2.4302e-01 3.0402e-02 -1.3914e-01 -2.3763e+00 1.6611e+01
1661 1.4595e-01 1.3385e-01 2.8055e+00 1.9797e+01 2.4690e-01 -3.4449e-02 -1.4642e-02 -2.3749e+00 1.6617e+01
1662 1.4586e-01 1.3440e-01 2.8056e+00 1.9787e+01 2.5159e-01 6.0920e-03 3.1857e-02 -2.3880e+00 1.6623e+01
1663 1.4665e-01 1.3428e-01 2.8055e+00 1.9784e+01 2.4738e-01 -3.5673e-02 9.1159e-03 -2.3917e+00 1.6629e+01
1664 1.4576e-01 1.3386e-01 2.8052e+00 1.9789e+01 2.4173e-01 3.6534e-02 2.1507e-01 -2.3877e+00 1.6635e+01
1665 1.4631e-01 1.3408e-01 2.8054e+00 1.9817e+01 2.4190e-01 3.2447e-02 -1.3664e-01 -2.3998e+00 1.6640e+01
1666 1.4546e-01 1.3419e-01 2.8055e+00 1.9825e+01 2.4138e-01 9.5044e-03 4.5211e-02 -2.3828e+00 1.6647e+01
1667 1.4530e-01 1.3453e-01 2.8051e+00 1.9828e+01 2.4785e-01 -1.3653e-02 -7.6565e-02 -2.3886e+00 1.6652e+01
1668 1.4572e-01 1.3470e-01 2.8053e+00 1.9817e+01 2.5175e-01 2.0453e-02 2.2521e-01 -2.3990e+00 1.6659e+01
1669 1.4668e-01 1.3437e-01 2.8048e+00 1.9822e+01 2.4942e-01 1.2463e-02 1.5619e-01 -2.3713e+00 1.6665e+01
1670 1.4791e-01 1.3438e-01 2.8048e+00 1.9826e+01 2.4683e-01 -2.0613e-02 -4.5463e-01 -2.3735e+00 1.6670e+01
1671 1.4815e-01 1.3452e-01 2.8049e+00 1.9839e+01 2.4854e-01 3.5550e-03 9.1730e-03 -2.3800e+00 1.6677e+01
1672 1.4800e-01 1.3468e-01 2.8049e+00 1.9833e+01 2.4574e-01 3.5849e-02 6.0825e-02 -2.3703e+00 1.6684e+01
1673 1.4732e-01 1.3421e-01 2.8053e+00 1.9825e+01 2.4687e-01 -2.3218e-02 1.2834e-01 -2.4009e+00 1.6689e+01
1674 1.4708e-01 1.3367e-01 2.8045e+00 1.9806e+01 2.4745e-01 -2.3718e-02 4.0673e-03 -2.3817e+00 1.6696e+01
1675 1.4676e-01 1.3343e-01 2.8051e+00 1.9802e+01 2.4727e-01 1.2542e-02 -3.0464e-02 -2.3969e+00 1.6703e+01
1676 1.4649e-01 1.3347e-01 2.8051e+00 1.9836e+01 2.4478e-01 -8.4386e-04 1.7304e-01 -2.3513e+00 1.6709e+01
1677 1.4671e-01 1.3351e-01 2.8052e+00 1.9820e+01 2.4401e-01 1.0880e-02 -1.8028e-01 -2.3831e+00 1.6715e+01
1678 1.4671e-01 1.3349e-01 2.8052e+00 1.9836e+01 2.4959e-01 -2.9069e-02 7.5482e-02 -2.3609e+00 1.6721e+01
1679 1.4642e-01 1.3390e-01 2.8049e+00 1.9822e+01 2.5185e-01 2.2038e-02 1.4853e-02 -2.3756e+00 1.6727e+01
1680 1.4648e-01 1.3423e-01 2.8044e+00 1.9813e+01 2.4684e-01 3.4055e-02 2.7150e-02 -2.4085e+00 1.6733e+01
1681 1.4668e-01 1.3375e-01 2.8048e+00 1.9823e+01 2.4629e-01 -1.7925e-03 -1.1574e-01 -2.3665e+00 1.6739e+01
1682 1.4684e-01 1.3412e-01 2.8051e+00 1.9824e+01 2.4491e-01 1.1796e-02 2.6404e-01 -2.3789e+00 1.6744e+01
1683 1.4607e-01 1.3362e-01 2.8046e+00 1.9819e+01 2.4195e-01 -9.2291e-03 5.8742e-03 -2.3709e+00 1.6750e+01
1684 1.4530e-01 1.3346e-01 2.8050e+00 1.9805e+01 2.5009e-01 -1.2085e-03 -7.1021e-02 -2.3837e+00 1.6756e+01
1685 1.4576e-01 1.3389e-01 2.8051e+00 1.9811e+01 2.4713e-01 -9.2232e-03 3.3431e-01 -2.3733e+00 1.6762e+01
1686 1.4642e-01 1.3411e-01 2.8049e+00 1.9806e+01 2.5590e-01 5.8360e-04 4.5090e-03 -2.3834e+00 1.6768e+01
1687 1.4644e-01 1.3392e-01 2.8052e+00 1.9810e+01 2.5244e-01 -1.4237e-03 -2.1324e-01 -2.3826e+00 1.6775e+01
1688 1.4693e-01 1.3388e-01 2.8058e+00 1.9815e+01 2.5790e-01 7.0609e-03 2.9223e-01 -2.3810e+00 1.6781e+01
1689 1.4645e-01 1.3362e-01 2.8056e+00 1.9813e+01 2.5402e-01 -2.3202e-02 -1.4628e-01 -2.3876e+00 1.6788e+01
1690 1.4639e-01 1.3337e-01 2.8058e+00 1.9812e+01 2.5565e-01 -1.9172e-04 5.8162e-02 -2.3491e+00 1.6793e+01
1691 1.4730e-01 1.3345e-01 2.8059e+00 1.9791e+01 2.5662e-01 1.1324e-02 -1.3586e-01 -2.3756e+00 1.6800e+01
1692 1.4725e-01 1.3369e-01 2.8066e+00 1.9775e+01 2.5913e-01 1.5807e-02 3.9198e-01 -2.3511e+00 1.6806e+01
1693 1.4557e-01 1.3301e-01 2.8066e+00 1.9753e+01 2.5505e-01 -2.6669e-02 3.5449e-01 -2.3631e+00 1.6812e+01
1694 1.4585e-01 1.3313e-01 2.8067e+00 1.9746e+01 2.5617e-01 -7.7090e-03 2.3837e-01 -2.3830e+00 1.6818e+01
1695 1.4706e-01 1.3385e-01 2.8074e+00 1.9735e+01 2.5870e-01 -1.0160e-02 1.6360e-01 -2.3833e+00 1.6824e+01
1696 1.4743e-01 1.3464e-01 2.8074e+00 1.9739e+01 2.5790e-01 -8.0207e-03 4.7001e-01 -2.3915e+00 1.6830e+01
1697 1.4756e-01 1.3454e-01 2.8069e+00 1.9750e+01 2.6112e-01 1.5776e-02 -1.5118e-01 -2.4016e+00 1.6836e+01
1698 1.4618e-01 1.3438e-01 2.8060e+00 1.9761e+01 2.6198e-01 -2.4814e-03 7.9924e-02 -2.3961e+00 1.6842e+01
1699 1.4590e-01 1.3408e-01 2.8065e+00 1.9745e+01 2.6105e-01 -1.7507e-02 2.3077e-02 -2.4030e+00 1.6848e+01
1700 1.4646e-01 1.3391e-01 2.8066e+00 1.9744e+01 2.5434e-01 8.9941e-03 4.6384e-02 -2.3858e+00 1.6854e+01
1701 1.4616e-01 1.3321e-01 2.8059e+00 1.9723e+01 2.5179e-01 2.7727e-02 1.9800e-04 -2.3812e+00 1.6860e+01
1702 1.4637e-01 1.3384e-01 2.8057e+00 1.9711e+01 2.5543e-01 -2.2649e-03 1.3879e-01 -2.3693e+00 1.6865e+01
1703 1.4545e-01 1.3350e-01 2.8061e+00 1.9693e+01 2.5549e-01 7.7345e-03 3.9788e-01 -2.3801e+00 1.6871e+01
